,gene_name,ID,event
17016,ADAMTS18,EE87812,GAIN
17017,ADAMTS2,EE87812,HETD
17018,ADAMTS20,EE87812,GAIN
17019,ADAMTS3,EE87812,GAIN
17020,ADAMTS4,EE87812,HETD
17021,ADAMTS5,EE87812,GAIN
17022,ADAMTS6,EE87812,GAIN
17023,ADAMTS7,EE87812,GAIN
17024,ADAMTS8,EE87812,GAIN
17025,ADAMTS9,EE87812,GAIN
17026,ADAMTSL1,EE87812,GAIN
17027,ADAMTSL2,EE87812,GAIN
17028,ADAMTSL3,EE87812,GAIN
17029,ADAMTSL4,EE87812,GAIN
17030,ADAMTSL5,EE87812,GAIN
17031,ADAP1,EE87812,HETD
17032,ADAP2,EE87812,GAIN
17033,ADAR,EE87812,HETD
17034,ADARB1,EE87812,GAIN
17035,ADARB2,EE87812,GAIN
17036,ADAT2,EE87812,GAIN
17037,ADAT3,EE87812,GAIN
17038,ADCK1,EE87812,GAIN
17039,ADCK2,EE87812,GAIN
17040,ADCK5,EE87812,GAIN
17041,ADCY1,EE87812,GAIN
17042,ADCY10,EE87812,HETD
17043,ADCY2,EE87812,GAIN
17044,ADCY3,EE87812,GAIN
17045,ADCY4,EE87812,GAIN
17046,ADCY5,EE87812,GAIN
17047,ADCY6,EE87812,GAIN
17048,ADCY7,EE87812,GAIN
17049,ADCY8,EE87812,GAIN
17050,ADCY9,EE87812,GAIN
17051,ADCYAP1,EE87812,HETD
17052,ADCYAP1R1,EE87812,GAIN
17053,ADD2,EE87812,GAIN
17054,ADD3,EE87812,GAIN
17055,ADGB,EE87812,GAIN
17056,ADGRA1,EE87812,GAIN
17057,ADGRA2,EE87812,HETD
17058,ADGRA3,EE87812,GAIN
17059,ADGRB1,EE87812,GAIN
17060,ADGRB2,EE87812,GAIN
17061,ADGRB3,EE87812,GAIN
17062,ADGRD1,EE87812,GAIN
17063,ADGRD2,EE87812,GAIN
17064,ADGRE1,EE87812,GAIN
17065,ADGRE2,EE87812,GAIN
17066,ADGRE3,EE87812,GAIN
17067,ADGRE5,EE87812,GAIN
17068,ADGRF1,EE87812,GAIN
17069,ADGRF3,EE87812,GAIN
17070,ADGRF4,EE87812,GAIN
17071,ADGRF5,EE87812,GAIN
17072,ADGRG1,EE87812,HETD
17073,ADGRG2,EE87812,GAIN
17074,ADGRG3,EE87812,HETD
17075,ADGRG4,EE87812,GAIN
17076,ADGRG5,EE87812,HETD
17077,ADGRG6,EE87812,GAIN
17078,ADGRG7,EE87812,GAIN
17079,ADGRL1,EE87812,GAIN
17080,ADGRL2,EE87812,GAIN
17081,ADGRL3,EE87812,HETD
17082,ADGRL4,EE87812,GAIN
17083,ADGRV1,EE87812,GAIN
17084,ADH1A,EE87812,GAIN
17085,ADH1B,EE87812,GAIN
17086,ADH1C,EE87812,GAIN
17087,ADH4,EE87812,GAIN
17088,ADH5,EE87812,GAIN
17089,ADH6,EE87812,GAIN
17090,ADH7,EE87812,GAIN
17091,ADHFE1,EE87812,GAIN
17092,ADI1,EE87812,GAIN
17093,ADIG,EE87812,GAIN
17094,ADIPOQ,EE87812,HETD
17095,ADIPOR1,EE87812,HETD
17096,ADIPOR2,EE87812,GAIN
17097,ADIRF,EE87812,GAIN
17098,ADK,EE87812,GAIN
17099,ADM,EE87812,GAIN
17100,ADM2,EE87812,GAIN
17101,ADM5,EE87812,HETD
17102,ADNP,EE87812,GAIN
17103,ADNP2,EE87812,GAIN
17104,ADO,EE87812,HETD
17105,ADORA1,EE87812,HETD
17106,ADORA2A,EE87812,GAIN
17107,ADORA3,EE87812,GAIN
17108,ADPGK,EE87812,GAIN
17109,ADPRH,EE87812,GAIN
17110,ADPRHL1,EE87812,GAIN
17111,ADPRM,EE87812,GAIN
17112,ADPRS,EE87812,GAIN
17113,ADRA1A,EE87812,GAIN
17114,ADRA1D,EE87812,GAIN
17115,ADRA2A,EE87812,GAIN
17116,ADRA2B,EE87812,GAIN
17117,ADRA2C,EE87812,GAIN
17118,ADRB1,EE87812,GAIN
17119,ADRB2,EE87812,GAIN
17120,ADRM1,EE87812,HETD
17121,ADSS1,EE87812,GAIN
17122,ADSS2,EE87812,HETD
17123,ADTRP,EE87812,GAIN
17124,AEBP1,EE87812,GAIN
17125,AEBP2,EE87812,GAIN
17126,AEN,EE87812,GAIN
17127,AFAP1,EE87812,GAIN
17128,AFAP1L1,EE87812,GAIN
17129,AFAP1L2,EE87812,GAIN
17130,AFDN,EE87812,HETD
17131,AFF1,EE87812,GAIN
17132,AFF2,EE87812,GAIN
17133,AFF3,EE87812,GAIN
17134,AFF4,EE87812,GAIN
17135,AFG1L,EE87812,GAIN
17136,AFG3L2,EE87812,GAIN
17137,AFM,EE87812,GAIN
17138,AFMID,EE87812,GAIN
17139,AFP,EE87812,GAIN
17140,AFTPH,EE87812,GAIN
17141,AGA,EE87812,HETD
17142,AGAP1,EE87812,HETD
17143,AGAP2,EE87812,HETD
17144,AGAP3,EE87812,GAIN
17145,AGAP4,EE87812,GAIN
17146,AGAP5,EE87812,GAIN
17147,AGAP6,EE87812,HETD
17148,AGAP9,EE87812,GAIN
17149,AGBL1,EE87812,GAIN
17150,AGBL2,EE87812,GAIN
17151,AGBL3,EE87812,GAIN
17152,AGBL4,EE87812,GAIN
17153,AGBL5,EE87812,GAIN
17154,AGER,EE87812,GAIN
17155,AGFG1,EE87812,HETD
17156,AGFG2,EE87812,GAIN
17157,AGGF1,EE87812,GAIN
17158,AGK,EE87812,GAIN
17159,AGL,EE87812,GAIN
17160,AGMAT,EE87812,GAIN
17161,AGMO,EE87812,GAIN
17162,AGO1,EE87812,GAIN
17163,AGO2,EE87812,GAIN
17164,AGO3,EE87812,GAIN
17165,AGO4,EE87812,GAIN
17166,AGPAT1,EE87812,GAIN
17167,AGPAT2,EE87812,GAIN
17168,AGPAT3,EE87812,GAIN
17169,AGPAT4,EE87812,HETD
17170,AGPAT5,EE87812,GAIN
17171,AGPS,EE87812,HETD
17172,AGR2,EE87812,GAIN
17173,AGR3,EE87812,GAIN
17174,AGRN,EE87812,GAIN
17175,AGRP,EE87812,GAIN
17176,AGT,EE87812,HETD
17177,AGTPBP1,EE87812,GAIN
17178,AGTR1,EE87812,GAIN
17179,AGTR2,EE87812,GAIN
17180,AGTRAP,EE87812,GAIN
17181,AGXT,EE87812,HETD
17182,AGXT2,EE87812,GAIN
17183,AHCTF1,EE87812,HETD
17184,AHCY,EE87812,GAIN
17185,AHCYL1,EE87812,GAIN
17186,AHCYL2,EE87812,GAIN
17187,AHDC1,EE87812,GAIN
17188,AHI1,EE87812,HETD
17189,AHNAK,EE87812,HETD
17190,AHNAK2,EE87812,GAIN
17191,AHR,EE87812,GAIN
17192,AHRR,EE87812,HETD
17193,AHSA1,EE87812,GAIN
17194,AHSG,EE87812,HETD
17195,AHSP,EE87812,GAIN
17196,AICDA,EE87812,GAIN
17197,AIDA,EE87812,HETD
17198,AIF1,EE87812,GAIN
17199,AIF1L,EE87812,GAIN
17200,AIFM1,EE87812,GAIN
17201,AIFM2,EE87812,GAIN
17202,AIFM3,EE87812,GAIN
17203,AIG1,EE87812,GAIN
17204,AIM2,EE87812,HETD
17205,AIMP1,EE87812,GAIN
17206,AIMP2,EE87812,GAIN
17207,AIP,EE87812,GAIN
17208,AIPL1,EE87812,GAIN
17209,AIRE,EE87812,GAIN
17210,AJAP1,EE87812,GAIN
17211,AJM1,EE87812,GAIN
17212,AJUBA,EE87812,GAIN
17213,AK3,EE87812,GAIN
17214,AK4,EE87812,GAIN
17215,AK4P3,EE87812,GAIN
17216,AK6,EE87812,GAIN
17217,AK7,EE87812,GAIN
17218,AK8,EE87812,GAIN
17219,AK9,EE87812,GAIN
17220,AKAIN1,EE87812,GAIN
17221,AKAP1,EE87812,HETD
17222,AKAP10,EE87812,GAIN
17223,AKAP11,EE87812,GAIN
17224,AKAP12,EE87812,GAIN
17225,AKAP13,EE87812,GAIN
17226,AKAP14,EE87812,GAIN
17227,AKAP17A,EE87812,GAIN
17228,AKAP3,EE87812,GAIN
17229,AKAP4,EE87812,GAIN
17230,AKAP5,EE87812,GAIN
17231,AKAP6,EE87812,GAIN
17232,AKAP7,EE87812,GAIN
17233,AKAP8,EE87812,GAIN
17234,AKAP8L,EE87812,GAIN
17235,AKAP9,EE87812,GAIN
17236,AKIP1,EE87812,GAIN
17237,AKIRIN1,EE87812,GAIN
17238,AKIRIN2,EE87812,GAIN
17239,AKNA,EE87812,GAIN
17240,AKNAD1,EE87812,GAIN
17241,AKR1A1,EE87812,GAIN
17242,AKR1B1,EE87812,GAIN
17243,AKR1B10,EE87812,GAIN
17244,AKR1C1,EE87812,GAIN
17245,AKR1C2,EE87812,GAIN
17246,AKR1C3,EE87812,GAIN
17247,AKR1C4,EE87812,GAIN
17248,AKR1C8,EE87812,GAIN
17249,AKR1D1,EE87812,GAIN
17250,AKR1E2,EE87812,GAIN
17251,AKR7A2,EE87812,GAIN
17252,AKT1,EE87812,GAIN
17253,AKT1S1,EE87812,HETD
17254,AKT2,EE87812,GAIN
17255,AKT3,EE87812,HETD
17256,AKTIP,EE87812,GAIN
17257,ALAD,EE87812,GAIN
17258,ALAS1,EE87812,GAIN
17259,ALAS2,EE87812,GAIN
17260,ALCAM,EE87812,GAIN
17261,ALDH16A1,EE87812,HETD
17262,ALDH18A1,EE87812,GAIN
17263,ALDH1A1,EE87812,GAIN
17264,ALDH1A2,EE87812,HETD
17265,ALDH1A3,EE87812,GAIN
17266,ALDH1B1,EE87812,GAIN
17267,ALDH1L1,EE87812,GAIN
17268,ALDH1L2,EE87812,GAIN
17269,ALDH3A1,EE87812,GAIN
17270,ALDH3A2,EE87812,GAIN
17271,ALDH3B1,EE87812,GAIN
17272,ALDH3B2,EE87812,GAIN
17273,ALDH4A1,EE87812,GAIN
17274,ALDH5A1,EE87812,GAIN
17275,ALDH6A1,EE87812,GAIN
17276,ALDH7A1,EE87812,GAIN
17277,ALDH8A1,EE87812,GAIN
17278,ALDH9A1,EE87812,HETD
17279,ALG1,EE87812,GAIN
17280,ALG10,EE87812,GAIN
17281,ALG10B,EE87812,GAIN
17282,ALG11,EE87812,GAIN
17283,ALG12,EE87812,HETD
17284,ALG13,EE87812,GAIN
17285,ALG14,EE87812,GAIN
17286,ALG2,EE87812,GAIN
17287,ALG3,EE87812,HETD
17288,ALG5,EE87812,GAIN
17289,ALG8,EE87812,GAIN
17290,ALG9,EE87812,GAIN
17291,ALK,EE87812,GAIN
17292,ALKAL1,EE87812,GAIN
17293,ALKAL2,EE87812,HETD
17294,ALKBH1,EE87812,GAIN
17295,ALKBH2,EE87812,GAIN
17296,ALKBH3,EE87812,GAIN
17297,ALKBH4,EE87812,GAIN
17298,ALKBH5,EE87812,GAIN
17299,ALKBH6,EE87812,GAIN
17300,ALKBH7,EE87812,GAIN
17301,ALKBH8,EE87812,GAIN
17302,ALLC,EE87812,GAIN
17303,ALMS1,EE87812,GAIN
17304,ALOX12,EE87812,GAIN
17305,ALOX12B,EE87812,GAIN
17306,ALOX15,EE87812,GAIN
17307,ALOX15B,EE87812,GAIN
17308,ALOX5,EE87812,GAIN
17309,ALOX5AP,EE87812,GAIN
17310,ALOXE3,EE87812,GAIN
17311,ALPG,EE87812,HETD
17312,ALPI,EE87812,HETD
17313,ALPK1,EE87812,GAIN
17314,ALPK2,EE87812,HETD
17315,ALPK3,EE87812,GAIN
17316,ALPL,EE87812,GAIN
17317,ALPP,EE87812,HETD
17318,ALS2,EE87812,HETD
17319,ALS2CL,EE87812,GAIN
17320,ALX1,EE87812,GAIN
17321,ALX3,EE87812,GAIN
17322,ALX4,EE87812,GAIN
17323,ALYREF,EE87812,GAIN
17324,AMACR,EE87812,GAIN
17325,AMBP,EE87812,GAIN
17326,AMBRA1,EE87812,GAIN
17327,AMD1,EE87812,GAIN
17328,AMDHD1,EE87812,GAIN
17329,AMDHD2,EE87812,HETD
17330,AMELX,EE87812,GAIN
17331,AMELY,EE87812,GAIN
17332,AMER1,EE87812,GAIN
17333,AMER2,EE87812,GAIN
17334,AMER3,EE87812,GAIN
17335,AMFR,EE87812,GAIN
17336,AMH,EE87812,HETD
17337,AMHR2,EE87812,GAIN
17338,AMIGO1,EE87812,GAIN
17339,AMIGO2,EE87812,GAIN
17340,AMMECR1L,EE87812,GAIN
17341,AMN,EE87812,GAIN
17342,AMOT,EE87812,GAIN
17343,AMOTL1,EE87812,GAIN
17344,AMOTL2,EE87812,GAIN
17345,AMPD1,EE87812,GAIN
17346,AMPD2,EE87812,GAIN
17347,AMT,EE87812,HETD
17348,AMTN,EE87812,GAIN
17349,AMY1A,EE87812,GAIN
17350,AMY1B,EE87812,GAIN
17351,AMY1C,EE87812,GAIN
17352,AMY2A,EE87812,GAIN
17353,AMY2B,EE87812,GAIN
17354,AMZ1,EE87812,HETD
17355,ANAPC1,EE87812,GAIN
17356,ANAPC10,EE87812,GAIN
17357,ANAPC11,EE87812,GAIN
17358,ANAPC13,EE87812,GAIN
17359,ANAPC15,EE87812,GAIN
17360,ANAPC16,EE87812,GAIN
17361,ANAPC2,EE87812,GAIN
17362,ANAPC4,EE87812,GAIN
17363,ANAPC5,EE87812,GAIN
17364,ANAPC7,EE87812,GAIN
17365,ANG,EE87812,GAIN
17366,ANGEL1,EE87812,GAIN
17367,ANGEL2,EE87812,HETD
17368,ANGPT1,EE87812,GAIN
17369,ANGPT2,EE87812,GAIN
17370,ANGPTL1,EE87812,HETD
17371,ANGPTL2,EE87812,GAIN
17372,ANGPTL3,EE87812,HETD
17373,ANGPTL4,EE87812,GAIN
17374,ANGPTL6,EE87812,GAIN
17375,ANGPTL7,EE87812,GAIN
17376,ANGPTL8,EE87812,GAIN
17377,ANK1,EE87812,GAIN
17378,ANK2,EE87812,GAIN
17379,ANKAR,EE87812,HETD
17380,ANKDD1A,EE87812,GAIN
17381,ANKEF1,EE87812,GAIN
17382,ANKFN1,EE87812,GAIN
17383,ANKFY1,EE87812,GAIN
17384,ANKH,EE87812,GAIN
17385,ANKHD1,EE87812,GAIN
17386,ANKHD1-EIF4EBP3,EE87812,GAIN
17387,ANKIB1,EE87812,HETD
17388,ANKK1,EE87812,GAIN
17389,ANKLE1,EE87812,GAIN
17390,ANKLE2,EE87812,GAIN
17391,ANKMY1,EE87812,HETD
17392,ANKMY2,EE87812,GAIN
17393,ANKRD1,EE87812,GAIN
17394,ANKRD10,EE87812,GAIN
17395,ANKRD11,EE87812,HETD
17396,ANKRD12,EE87812,GAIN
17397,ANKRD13A,EE87812,GAIN
17398,ANKRD13B,EE87812,GAIN
17399,ANKRD13C,EE87812,GAIN
17400,ANKRD16,EE87812,GAIN
17401,ANKRD17,EE87812,GAIN
17402,ANKRD18A,EE87812,GAIN
17403,ANKRD18B,EE87812,GAIN
17404,ANKRD2,EE87812,GAIN
17405,ANKRD20A1,EE87812,GAIN
17406,ANKRD22,EE87812,GAIN
17407,ANKRD23,EE87812,GAIN
17408,ANKRD24,EE87812,GAIN
17409,ANKRD26,EE87812,GAIN
17410,ANKRD27,EE87812,GAIN
17411,ANKRD28,EE87812,GAIN
17412,ANKRD29,EE87812,GAIN
17413,ANKRD30A,EE87812,HETD
17414,ANKRD30B,EE87812,GAIN
17415,ANKRD30BL,EE87812,GAIN
17416,ANKRD31,EE87812,GAIN
17417,ANKRD33,EE87812,GAIN
17418,ANKRD34A,EE87812,GAIN
17419,ANKRD34B,EE87812,GAIN
17420,ANKRD35,EE87812,GAIN
17421,ANKRD36,EE87812,GAIN
17422,ANKRD36B,EE87812,GAIN
17423,ANKRD36C,EE87812,GAIN
17424,ANKRD37,EE87812,HETD
17425,ANKRD39,EE87812,GAIN
17426,ANKRD40,EE87812,GAIN
17427,ANKRD40CL,EE87812,GAIN
17428,ANKRD42,EE87812,GAIN
17429,ANKRD44,EE87812,HETD
17430,ANKRD45,EE87812,HETD
17431,ANKRD49,EE87812,GAIN
17432,ANKRD50,EE87812,GAIN
17433,ANKRD52,EE87812,GAIN
17434,ANKRD53,EE87812,GAIN
17435,ANKRD54,EE87812,HETD
17436,ANKRD55,EE87812,GAIN
17437,ANKRD6,EE87812,HETD
17438,ANKRD60,EE87812,HETD
17439,ANKRD62,EE87812,GAIN
17440,ANKRD7,EE87812,GAIN
17441,ANKS1A,EE87812,GAIN
17442,ANKS1B,EE87812,GAIN
17443,ANKS3,EE87812,GAIN
17444,ANKS4B,EE87812,GAIN
17445,ANKS6,EE87812,GAIN
17446,ANKUB1,EE87812,GAIN
17447,ANKZF1,EE87812,HETD
17448,ANLN,EE87812,GAIN
17449,ANO1,EE87812,GAIN
17450,ANO10,EE87812,GAIN
17451,ANO2,EE87812,GAIN
17452,ANO3,EE87812,GAIN
17453,ANO4,EE87812,GAIN
17454,ANO5,EE87812,GAIN
17455,ANO6,EE87812,GAIN
17456,ANO7,EE87812,HETD
17457,ANO8,EE87812,GAIN
17458,ANO9,EE87812,HETD
17459,ANOS1,EE87812,GAIN
17460,ANP32A,EE87812,GAIN
17461,ANP32B,EE87812,GAIN
17462,ANP32D,EE87812,GAIN
17463,ANP32E,EE87812,GAIN
17464,ANPEP,EE87812,HETD
17465,ANTKMT,EE87812,HETD
17466,ANTXR1,EE87812,GAIN
17467,ANTXR2,EE87812,GAIN
17468,ANXA1,EE87812,GAIN
17469,ANXA10,EE87812,HETD
17470,ANXA11,EE87812,GAIN
17471,ANXA13,EE87812,GAIN
17472,ANXA2,EE87812,HETD
17473,ANXA2R,EE87812,GAIN
17474,ANXA3,EE87812,GAIN
17475,ANXA4,EE87812,GAIN
17476,ANXA5,EE87812,GAIN
17477,ANXA6,EE87812,GAIN
17478,ANXA7,EE87812,GAIN
17479,ANXA8,EE87812,GAIN
17480,ANXA8L1,EE87812,GAIN
17481,ANXA9,EE87812,GAIN
17482,AOC1,EE87812,GAIN
17483,AOC2,EE87812,GAIN
17484,AOC3,EE87812,GAIN
17485,AOPEP,EE87812,GAIN
17486,AOX1,EE87812,HETD
17487,AP1AR,EE87812,GAIN
17488,AP1B1,EE87812,GAIN
17489,AP1G1,EE87812,GAIN
17490,AP1G2,EE87812,GAIN
17491,AP1M1,EE87812,GAIN
17492,AP1M2,EE87812,GAIN
17493,AP1S1,EE87812,GAIN
17494,AP1S2,EE87812,GAIN
17495,AP1S3,EE87812,HETD
17496,AP2A1,EE87812,HETD
17497,AP2A2,EE87812,HETD
17498,AP2B1,EE87812,GAIN
17499,AP2M1,EE87812,HETD
17500,AP2S1,EE87812,GAIN
17501,AP3B1,EE87812,GAIN
17502,AP3B2,EE87812,GAIN
17503,AP3D1,EE87812,HETD
17504,AP3M2,EE87812,GAIN
17505,AP3S1,EE87812,HETD
17506,AP3S2,EE87812,HETD
17507,AP4B1,EE87812,GAIN
17508,AP4E1,EE87812,GAIN
17509,AP4M1,EE87812,GAIN
17510,AP4S1,EE87812,GAIN
17511,AP5B1,EE87812,GAIN
17512,AP5M1,EE87812,HETD
17513,AP5S1,EE87812,GAIN
17514,AP5Z1,EE87812,GAIN
17515,APAF1,EE87812,GAIN
17516,APBA1,EE87812,GAIN
17517,APBA2,EE87812,GAIN
17518,APBA3,EE87812,GAIN
17519,APBB1,EE87812,GAIN
17520,APBB1IP,EE87812,GAIN
17521,APBB2,EE87812,GAIN
17522,APBB3,EE87812,GAIN
17523,APC,EE87812,GAIN
17524,APC2,EE87812,GAIN
17525,APCDD1,EE87812,GAIN
17526,APCDD1L,EE87812,HETD
17527,APCS,EE87812,HETD
17528,APEH,EE87812,HETD
17529,APELA,EE87812,HETD
17530,APEX1,EE87812,GAIN
17531,APEX2,EE87812,GAIN
17532,APH1A,EE87812,GAIN
17533,APH1B,EE87812,HETD
17534,API5,EE87812,GAIN
17535,APIP,EE87812,GAIN
17536,APLF,EE87812,GAIN
17537,APLN,EE87812,GAIN
17538,APLNR,EE87812,HETD
17539,APLP1,EE87812,GAIN
17540,APLP2,EE87812,GAIN
17541,APMAP,EE87812,GAIN
17542,APOA5,EE87812,GAIN
17543,APOBEC1,EE87812,GAIN
17544,APOBEC2,EE87812,GAIN
17545,APOBEC3A,EE87812,GAIN
17546,APOBEC3B,EE87812,GAIN
17547,APOBEC3C,EE87812,GAIN
17548,APOBEC3D,EE87812,GAIN
17549,APOBEC3F,EE87812,GAIN
17550,APOBEC3G,EE87812,GAIN
17551,APOBEC3H,EE87812,GAIN
17552,APOBEC4,EE87812,HETD
17553,APOBR,EE87812,GAIN
17554,APOC3,EE87812,GAIN
17555,APOD,EE87812,HETD
17556,APOE,EE87812,GAIN
17557,APOH,EE87812,GAIN
17558,APOL1,EE87812,GAIN
17559,APOL2,EE87812,GAIN
17560,APOL3,EE87812,GAIN
17561,APOL4,EE87812,GAIN
17562,APOL5,EE87812,GAIN
17563,APOL6,EE87812,GAIN
17564,APOLD1,EE87812,GAIN
17565,APOM,EE87812,GAIN
17566,APOO,EE87812,GAIN
17567,APOOL,EE87812,GAIN
17568,APP,EE87812,GAIN
17569,APPBP2,EE87812,HETD
17570,APPL1,EE87812,HETD
17571,APPL2,EE87812,GAIN
17572,APTX,EE87812,GAIN
17573,AQP1,EE87812,GAIN
17574,AQP11,EE87812,GAIN
17575,AQP12A,EE87812,HETD
17576,AQP12B,EE87812,HETD
17577,AQP3,EE87812,GAIN
17578,AQP4,EE87812,GAIN
17579,AQP6,EE87812,HETD
17580,AQP7,EE87812,GAIN
17581,AQP9,EE87812,HETD
17582,AQR,EE87812,GAIN
17583,AR,EE87812,GAIN
17584,ARAF,EE87812,GAIN
17585,ARAP1,EE87812,GAIN
17586,ARAP2,EE87812,GAIN
17587,ARAP3,EE87812,GAIN
17588,ARC,EE87812,GAIN
17589,ARCN1,EE87812,GAIN
17590,AREG,EE87812,GAIN
17591,AREL1,EE87812,GAIN
17592,ARF4,EE87812,HETD
17593,ARFGAP1,EE87812,HETD
17594,ARFGAP2,EE87812,GAIN
17595,ARFGAP3,EE87812,GAIN
17596,ARFGEF1,EE87812,GAIN
17597,ARFGEF2,EE87812,GAIN
17598,ARFGEF3,EE87812,GAIN
17599,ARFIP1,EE87812,GAIN
17600,ARFIP2,EE87812,GAIN
17601,ARFRP1,EE87812,HETD
17602,ARGLU1,EE87812,GAIN
17603,ARHGAP1,EE87812,GAIN
17604,ARHGAP10,EE87812,GAIN
17605,ARHGAP11A,EE87812,GAIN
17606,ARHGAP11B,EE87812,GAIN
17607,ARHGAP12,EE87812,GAIN
17608,ARHGAP15,EE87812,GAIN
17609,ARHGAP17,EE87812,GAIN
17610,ARHGAP18,EE87812,GAIN
17611,ARHGAP19,EE87812,GAIN
17612,ARHGAP20,EE87812,GAIN
17613,ARHGAP21,EE87812,GAIN
17614,ARHGAP22,EE87812,GAIN
17615,ARHGAP23,EE87812,GAIN
17616,ARHGAP24,EE87812,GAIN
17617,ARHGAP25,EE87812,GAIN
17618,ARHGAP26,EE87812,GAIN
17619,ARHGAP27,EE87812,GAIN
17620,ARHGAP28,EE87812,GAIN
17621,ARHGAP29,EE87812,GAIN
17622,ARHGAP30,EE87812,HETD
17623,ARHGAP31,EE87812,GAIN
17624,ARHGAP32,EE87812,GAIN
17625,ARHGAP33,EE87812,GAIN
17626,ARHGAP35,EE87812,GAIN
17627,ARHGAP36,EE87812,GAIN
17628,ARHGAP39,EE87812,GAIN
17629,ARHGAP4,EE87812,GAIN
17630,ARHGAP40,EE87812,GAIN
17631,ARHGAP42,EE87812,GAIN
17632,ARHGAP44,EE87812,GAIN
17633,ARHGAP45,EE87812,GAIN
17634,ARHGAP5,EE87812,GAIN
17635,ARHGAP6,EE87812,GAIN
17636,ARHGAP8,EE87812,GAIN
17637,ARHGAP9,EE87812,HETD
17638,ARHGDIA,EE87812,GAIN
17639,ARHGDIB,EE87812,GAIN
17640,ARHGDIG,EE87812,HETD
17641,ARHGEF1,EE87812,GAIN
17642,ARHGEF10,EE87812,GAIN
17643,ARHGEF10L,EE87812,GAIN
17644,ARHGEF11,EE87812,HETD
17645,ARHGEF12,EE87812,HETD
17646,ARHGEF15,EE87812,GAIN
17647,ARHGEF16,EE87812,GAIN
17648,ARHGEF17,EE87812,GAIN
17649,ARHGEF18,EE87812,GAIN
17650,ARHGEF19,EE87812,GAIN
17651,ARHGEF2,EE87812,GAIN
17652,ARHGEF25,EE87812,HETD
17653,ARHGEF26,EE87812,HETD
17654,ARHGEF28,EE87812,GAIN
17655,ARHGEF3,EE87812,GAIN
17656,ARHGEF35,EE87812,GAIN
17657,ARHGEF37,EE87812,GAIN
17658,ARHGEF38,EE87812,GAIN
17659,ARHGEF39,EE87812,GAIN
17660,ARHGEF4,EE87812,GAIN
17661,ARHGEF40,EE87812,GAIN
17662,ARHGEF5,EE87812,GAIN
17663,ARHGEF6,EE87812,GAIN
17664,ARHGEF7,EE87812,GAIN
17665,ARHGEF9,EE87812,HETD
17666,ARID1A,EE87812,GAIN
17667,ARID1B,EE87812,HETD
17668,ARID2,EE87812,GAIN
17669,ARID3A,EE87812,HETD
17670,ARID3B,EE87812,GAIN
17671,ARID4A,EE87812,HETD
17672,ARID4B,EE87812,HETD
17673,ARID5A,EE87812,GAIN
17674,ARID5B,EE87812,HETD
17675,ARIH1,EE87812,GAIN
17676,ARIH2,EE87812,GAIN
17677,ARL1,EE87812,GAIN
17678,ARL10,EE87812,HETD
17679,ARL11,EE87812,HETD
17680,ARL13A,EE87812,GAIN
17681,ARL13B,EE87812,GAIN
17682,ARL14,EE87812,HETD
17683,ARL14EP,EE87812,GAIN
17684,ARL15,EE87812,GAIN
17685,ARL17A,EE87812,GAIN
17686,ARL17B,EE87812,GAIN
17687,ARL2,EE87812,GAIN
17688,ARL2BP,EE87812,HETD
17689,ARL3,EE87812,GAIN
17690,ARL4A,EE87812,GAIN
17691,ARL4C,EE87812,HETD
17692,ARL4D,EE87812,GAIN
17693,ARL5A,EE87812,GAIN
17694,ARL5B,EE87812,GAIN
17695,ARL5C,EE87812,GAIN
17696,ARL6,EE87812,GAIN
17697,ARL6IP1,EE87812,GAIN
17698,ARL6IP4,EE87812,GAIN
17699,ARL6IP5,EE87812,GAIN
17700,ARL6IP6,EE87812,GAIN
17701,ARL8A,EE87812,HETD
17702,ARL8B,EE87812,GAIN
17703,ARMC1,EE87812,GAIN
17704,ARMC10,EE87812,GAIN
17705,ARMC12,EE87812,GAIN
17706,ARMC2,EE87812,GAIN
17707,ARMC3,EE87812,GAIN
17708,ARMC5,EE87812,GAIN
17709,ARMC6,EE87812,GAIN
17710,ARMC7,EE87812,GAIN
17711,ARMC8,EE87812,GAIN
17712,ARMC9,EE87812,HETD
17713,ARMCX1,EE87812,GAIN
17714,ARMCX2,EE87812,GAIN
17715,ARMCX3,EE87812,GAIN
17716,ARMCX4,EE87812,GAIN
17717,ARMCX5,EE87812,GAIN
17718,ARMCX5-GPRASP2,EE87812,GAIN
17719,ARMCX6,EE87812,GAIN
17720,ARMH1,EE87812,GAIN
17721,ARMH2,EE87812,GAIN
17722,ARMH3,EE87812,GAIN
17723,ARMH4,EE87812,HETD
17724,ARMS2,EE87812,GAIN
17725,ARMT1,EE87812,GAIN
17726,ARNT,EE87812,GAIN
17727,ARNT2,EE87812,GAIN
17728,ARNTL,EE87812,GAIN
17729,ARNTL2,EE87812,GAIN
17730,ARPC1A,EE87812,GAIN
17731,ARPC1B,EE87812,GAIN
17732,ARPC2,EE87812,HETD
17733,ARPC3,EE87812,GAIN
17734,ARPC4,EE87812,GAIN
17735,ARPC5,EE87812,HETD
17736,ARPC5L,EE87812,GAIN
17737,ARPIN,EE87812,HETD
17738,ARPIN-AP3S2,EE87812,HETD
17739,ARPP19,EE87812,GAIN
17740,ARPP21,EE87812,GAIN
17741,ARR3,EE87812,GAIN
17742,ARRB1,EE87812,GAIN
17743,ARRB2,EE87812,GAIN
