sample,region-set,Dip_area,Dip_depth
EE88251,panc_adenoca_cluster1261_hg38,0.24,0.36
EE88251,mammary_epithel_cluster2438_hg38,0.46,-0.78
EE88251,hematopoietic_specific_liquorice_hg38,1.23,-0.84
EE88251,skeletal_muscle_cluster1518_hg38,0.46,0.54
EE88251,SAEC_hg38,1.19,-0.32
EE88114,prostate_cluster2483_hg38,-1.17,1.84
EE88114,hepatocyte_all_hg38,-0.29,0.47
EE88114,colon_cluster507_hg38,-0.22,-1.04
EE88114,A549_hg38,-0.22,-0.13
EE88114,panc_epithel_cluster1974_hg38,-0.65,1.2
EE88114,HPF_lung_fibroblast_cluster1737_hg38,-0.8,0.27
EE88114,melano_SOX_clusters1863_2205_hg38,-0.23,-0.05
EE88114,HeLa_cluster1777_hg38,-0.95,-0.16
EE88114,panc_adenoca_cluster1261_hg38,0.7,2.59
EE88114,mammary_epithel_cluster2438_hg38,-0.23,1.49
EE88114,hematopoietic_specific_liquorice_hg38,-1.55,0.55
EE88114,skeletal_muscle_cluster1518_hg38,-1.84,0.29
EE88114,SAEC_hg38,1.03,-0.79
EE88100,prostate_cluster2483_hg38,-2.3,2.08
EE88100,hepatocyte_all_hg38,-2.79,2.09
EE88100,colon_cluster507_hg38,-1.15,0.74
EE88100,A549_hg38,-3.65,2.99
EE88100,panc_epithel_cluster1974_hg38,-1.79,-0.37
EE88100,HPF_lung_fibroblast_cluster1737_hg38,-0.23,1.56
EE88100,melano_SOX_clusters1863_2205_hg38,-2.53,0.62
EE88100,HeLa_cluster1777_hg38,-1.37,0.16
EE88100,panc_adenoca_cluster1261_hg38,-1.01,-0.97
EE88100,mammary_epithel_cluster2438_hg38,-1.39,-0.3
EE88100,hematopoietic_specific_liquorice_hg38,1.46,-1.02
EE88100,skeletal_muscle_cluster1518_hg38,-0.37,-1.49
EE88100,SAEC_hg38,-2.21,0.13
EE88117,prostate_cluster2483_hg38,-0.09,0.16
EE88117,hepatocyte_all_hg38,0.86,1.17
EE88117,colon_cluster507_hg38,-0.24,1.26
EE88117,A549_hg38,-0.21,-0.21
EE88117,panc_epithel_cluster1974_hg38,-0.26,1.19
EE88117,HPF_lung_fibroblast_cluster1737_hg38,0.88,-0.51
EE88117,melano_SOX_clusters1863_2205_hg38,-1.05,0.3
EE88117,HeLa_cluster1777_hg38,-0.21,0.53
EE88117,panc_adenoca_cluster1261_hg38,-1.77,0.49
EE88117,mammary_epithel_cluster2438_hg38,-0.32,1.79
EE88117,hematopoietic_specific_liquorice_hg38,0.74,-0.93
EE88117,skeletal_muscle_cluster1518_hg38,0.59,0.77
EE88117,SAEC_hg38,0.95,0.94
EE88158,prostate_cluster2483_hg38,0.57,-0.07
EE88158,hepatocyte_all_hg38,-0.43,-0.55
EE88158,colon_cluster507_hg38,0.56,-0.43
EE88158,A549_hg38,0.16,-1.06
EE88158,panc_epithel_cluster1974_hg38,-0.56,-1.46
EE88158,HPF_lung_fibroblast_cluster1737_hg38,0.58,-0.88
EE88158,melano_SOX_clusters1863_2205_hg38,0.19,-1.13
EE88158,HeLa_cluster1777_hg38,-0.35,-1.01
EE88158,panc_adenoca_cluster1261_hg38,0.4,-0.15
EE88158,mammary_epithel_cluster2438_hg38,0.16,-0.69
EE88158,hematopoietic_specific_liquorice_hg38,-0.39,-0.32
EE88158,skeletal_muscle_cluster1518_hg38,0.08,-0.79
EE88158,SAEC_hg38,0.27,0.48
EE88122,prostate_cluster2483_hg38,0.28,1.02
EE88122,hepatocyte_all_hg38,-0.28,-0.07
EE88122,colon_cluster507_hg38,0.77,-1.48
EE88122,A549_hg38,0.6,-0.92
EE88122,panc_epithel_cluster1974_hg38,-0.87,-0.99
EE88122,HPF_lung_fibroblast_cluster1737_hg38,-0.45,-0.64
EE88122,melano_SOX_clusters1863_2205_hg38,0.38,0.02
EE88122,HeLa_cluster1777_hg38,0.33,-0.8
EE88122,panc_adenoca_cluster1261_hg38,-0.83,0.52
EE88122,mammary_epithel_cluster2438_hg38,-0.01,-0.73
EE88122,hematopoietic_specific_liquorice_hg38,-0.78,1.67
EE88122,skeletal_muscle_cluster1518_hg38,-0.86,-0.15
EE88122,SAEC_hg38,-0.57,-0.19
EE88116,prostate_cluster2483_hg38,0.25,0.44
EE88116,hepatocyte_all_hg38,-0.67,0.8
EE88116,colon_cluster507_hg38,-0.03,0.63
EE88116,A549_hg38,-0.08,1.09
EE88116,panc_epithel_cluster1974_hg38,1.51,0.23
EE88116,HPF_lung_fibroblast_cluster1737_hg38,-0.4,0.1
EE88116,melano_SOX_clusters1863_2205_hg38,-0.6,0.98
EE88116,HeLa_cluster1777_hg38,1.22,-0.55
EE88116,panc_adenoca_cluster1261_hg38,-0.32,1.37
EE88116,mammary_epithel_cluster2438_hg38,-0.88,2.1
EE88116,hematopoietic_specific_liquorice_hg38,0.88,-1.57
EE88116,skeletal_muscle_cluster1518_hg38,-0.9,-0.44
EE88116,SAEC_hg38,-0.81,-0.38
EE88147,prostate_cluster2483_hg38,-0.32,-0.51
EE88147,hepatocyte_all_hg38,0.92,-0.2
EE88147,colon_cluster507_hg38,1.02,-0.11
EE88147,A549_hg38,-0.88,0.56
EE88147,panc_epithel_cluster1974_hg38,-0.63,0.06
EE88147,HPF_lung_fibroblast_cluster1737_hg38,-1.03,1.69
EE88147,melano_SOX_clusters1863_2205_hg38,-1.23,1.68
EE88147,HeLa_cluster1777_hg38,0.64,0.09
EE88147,panc_adenoca_cluster1261_hg38,0.17,0.17
EE88147,mammary_epithel_cluster2438_hg38,-0.35,0.7
EE88147,hematopoietic_specific_liquorice_hg38,-0.35,0.46
EE88147,skeletal_muscle_cluster1518_hg38,-0.42,-1.73
EE88147,SAEC_hg38,1.23,-1.31
EE88287,prostate_cluster2483_hg38,1.1,0.7
EE88287,hepatocyte_all_hg38,0.55,0.26
EE88287,colon_cluster507_hg38,0.56,-0.23
EE88287,A549_hg38,-0.72,-0.58
EE88287,panc_epithel_cluster1974_hg38,0.07,0.18
EE88287,HPF_lung_fibroblast_cluster1737_hg38,-0.15,-0.21
EE88287,melano_SOX_clusters1863_2205_hg38,0.22,-0.22
EE88287,HeLa_cluster1777_hg38,-0.76,-0.69
EE88287,panc_adenoca_cluster1261_hg38,-1.3,-0.97
EE88287,mammary_epithel_cluster2438_hg38,0.17,-0.29
EE88287,hematopoietic_specific_liquorice_hg38,1.27,-1.16
EE88287,skeletal_muscle_cluster1518_hg38,0.22,-0.97
EE88287,SAEC_hg38,0.45,-0.55
EE87844,prostate_cluster2483_hg38,2.61,0.05
EE87844,hepatocyte_all_hg38,0.4,1.33
EE87844,colon_cluster507_hg38,-1.32,-0.78
EE87844,A549_hg38,-0.02,0.02
EE87844,panc_epithel_cluster1974_hg38,-0.75,-1.06
EE87844,HPF_lung_fibroblast_cluster1737_hg38,0.19,0.37
EE87844,melano_SOX_clusters1863_2205_hg38,-0.13,1.49
EE87844,HeLa_cluster1777_hg38,1.78,-1.38
EE87844,panc_adenoca_cluster1261_hg38,0.34,-1.15
EE87844,mammary_epithel_cluster2438_hg38,1.5,0.13
EE87844,hematopoietic_specific_liquorice_hg38,0.9,-1.76
EE87844,skeletal_muscle_cluster1518_hg38,0.7,-1.08
EE87844,SAEC_hg38,1.14,-0.51
EE88111,prostate_cluster2483_hg38,-0.2,-1.48
EE88111,hepatocyte_all_hg38,0.83,-1.2
EE88111,colon_cluster507_hg38,0.53,0.8
EE88111,A549_hg38,-0.57,0.69
EE88111,panc_epithel_cluster1974_hg38,1.64,-0.16
EE88111,HPF_lung_fibroblast_cluster1737_hg38,0.32,0.45
EE88111,melano_SOX_clusters1863_2205_hg38,1.41,-0.14
EE88111,HeLa_cluster1777_hg38,1.43,0.38
EE88111,panc_adenoca_cluster1261_hg38,2.41,-0.41
EE88111,mammary_epithel_cluster2438_hg38,1.63,-1.86
EE88111,hematopoietic_specific_liquorice_hg38,-1.95,1.8
EE88111,skeletal_muscle_cluster1518_hg38,-1.52,1.17
EE88111,SAEC_hg38,0.16,-1.05
EE88269,prostate_cluster2483_hg38,0.76,-1.67
EE88269,hepatocyte_all_hg38,-1.55,0.1
EE88269,colon_cluster507_hg38,-0.51,-0.48
EE88269,A549_hg38,-0.16,0.07
EE88269,panc_epithel_cluster1974_hg38,-0.34,0.24
EE88269,HPF_lung_fibroblast_cluster1737_hg38,1.59,0.87
EE88269,melano_SOX_clusters1863_2205_hg38,-0.41,0.6
EE88269,HeLa_cluster1777_hg38,0.14,1.81
EE88269,panc_adenoca_cluster1261_hg38,-1.02,-0.97
EE88269,mammary_epithel_cluster2438_hg38,0.69,-0.1
EE88269,hematopoietic_specific_liquorice_hg38,-5.03,6.09
EE88269,skeletal_muscle_cluster1518_hg38,1.16,-1.28
EE88269,SAEC_hg38,-0.34,-0.8
EE88250,prostate_cluster2483_hg38,-0.82,-1.02
EE88250,hepatocyte_all_hg38,1.37,0.89
EE88250,colon_cluster507_hg38,1.96,-0.82
EE88250,A549_hg38,-0.77,-0.03
EE88250,panc_epithel_cluster1974_hg38,-0.84,-1
EE88250,HPF_lung_fibroblast_cluster1737_hg38,-0.02,0.05
EE88250,melano_SOX_clusters1863_2205_hg38,-0.05,0.17
EE88250,HeLa_cluster1777_hg38,0.77,-0.62
EE88250,panc_adenoca_cluster1261_hg38,-0.04,0.78
EE88250,mammary_epithel_cluster2438_hg38,1.16,-1.34
EE88250,hematopoietic_specific_liquorice_hg38,1.46,-0.27
EE88250,skeletal_muscle_cluster1518_hg38,-0.5,-0.15
EE88250,SAEC_hg38,2.25,-1.36
EE88276,prostate_cluster2483_hg38,-1.8,-0.6
EE88276,hepatocyte_all_hg38,-2.12,1.33
EE88276,colon_cluster507_hg38,0.57,-0.8
EE88276,A549_hg38,-0.86,0.33
EE88276,panc_epithel_cluster1974_hg38,-3.89,1.6
EE88276,HPF_lung_fibroblast_cluster1737_hg38,2.12,-0.06
EE88276,melano_SOX_clusters1863_2205_hg38,-0.51,-0.01
EE88276,HeLa_cluster1777_hg38,-0.61,0.15
EE88276,panc_adenoca_cluster1261_hg38,-1.47,0.1
EE88276,mammary_epithel_cluster2438_hg38,2.05,-1.29
EE88276,hematopoietic_specific_liquorice_hg38,1.22,-0.84
EE88276,skeletal_muscle_cluster1518_hg38,1.23,-4.02
EE88276,SAEC_hg38,-0.1,0.13
EE88136,prostate_cluster2483_hg38,0.4,-0.68
EE88136,hepatocyte_all_hg38,0.51,0.28
EE88136,colon_cluster507_hg38,0.03,-1.24
EE88136,A549_hg38,-0.14,0.47
EE88136,panc_epithel_cluster1974_hg38,-0.02,-0.28
EE88136,HPF_lung_fibroblast_cluster1737_hg38,0.56,-0.77
EE88136,melano_SOX_clusters1863_2205_hg38,-0.96,-0.16
EE88136,HeLa_cluster1777_hg38,-0.55,0.33
EE88136,panc_adenoca_cluster1261_hg38,-0.41,-0.54
EE88136,mammary_epithel_cluster2438_hg38,-2.32,-0.28
EE88136,hematopoietic_specific_liquorice_hg38,0.62,0.16
EE88136,skeletal_muscle_cluster1518_hg38,0.3,0.27
EE88136,SAEC_hg38,0.48,-1.56
EE88309,prostate_cluster2483_hg38,1.74,-2.19
EE88309,hepatocyte_all_hg38,-0.26,0.23
EE88309,colon_cluster507_hg38,0.06,0.54
EE88309,A549_hg38,1.06,-1.12
EE88309,panc_epithel_cluster1974_hg38,-0.35,0.43
EE88309,HPF_lung_fibroblast_cluster1737_hg38,-2.58,0.11
EE88309,melano_SOX_clusters1863_2205_hg38,-0.11,-1.09
EE88309,HeLa_cluster1777_hg38,0.51,0.18
EE88309,panc_adenoca_cluster1261_hg38,-0.59,1.52
EE88309,mammary_epithel_cluster2438_hg38,-0.28,-1.67
EE88309,hematopoietic_specific_liquorice_hg38,-0.22,1.58
EE88309,skeletal_muscle_cluster1518_hg38,0.23,-0.52
EE88309,SAEC_hg38,-0.44,0.75
EE88043,prostate_cluster2483_hg38,0.71,0.34
EE88043,hepatocyte_all_hg38,-0.44,2.88
EE88043,colon_cluster507_hg38,-0.58,1.2
EE88043,A549_hg38,-1.14,0.29
EE88043,panc_epithel_cluster1974_hg38,-0.41,2.22
EE88043,HPF_lung_fibroblast_cluster1737_hg38,0.29,2.86
EE88043,melano_SOX_clusters1863_2205_hg38,1.66,1.28
EE88043,HeLa_cluster1777_hg38,-1.29,2.13
EE88043,panc_adenoca_cluster1261_hg38,-1,2.31
EE88043,mammary_epithel_cluster2438_hg38,-0.21,0.76
EE88043,hematopoietic_specific_liquorice_hg38,2.21,-1.4
EE88043,skeletal_muscle_cluster1518_hg38,-0.33,1.73
EE88043,SAEC_hg38,-0.88,4.12
EE88293,prostate_cluster2483_hg38,-1.11,0.85
EE88293,hepatocyte_all_hg38,0.85,-1.32
EE88293,colon_cluster507_hg38,-0.41,0.21
EE88293,A549_hg38,-0.92,-0.01
EE88293,panc_epithel_cluster1974_hg38,-2.24,1.37
EE88293,HPF_lung_fibroblast_cluster1737_hg38,2.21,-0.45
EE88293,melano_SOX_clusters1863_2205_hg38,1.68,-0.01
EE88293,HeLa_cluster1777_hg38,-0.88,1.07
EE88293,panc_adenoca_cluster1261_hg38,0.59,-0.18
EE88293,mammary_epithel_cluster2438_hg38,-1.05,0.78
EE88293,hematopoietic_specific_liquorice_hg38,-0.7,-0.13
EE88293,skeletal_muscle_cluster1518_hg38,0.25,0.21
EE88293,SAEC_hg38,-1.1,0.64
EE87948,prostate_cluster2483_hg38,1.19,0.07
EE87948,hepatocyte_all_hg38,0.1,-0.62
EE87948,colon_cluster507_hg38,-0.33,-0.38
EE87948,A549_hg38,1.45,-2.44
EE87948,panc_epithel_cluster1974_hg38,1.12,0.28
EE87948,HPF_lung_fibroblast_cluster1737_hg38,0.1,0.39
EE87948,melano_SOX_clusters1863_2205_hg38,0.35,-0.61
EE87948,HeLa_cluster1777_hg38,1.03,0.39
EE87948,panc_adenoca_cluster1261_hg38,-0.22,1.05
EE87948,mammary_epithel_cluster2438_hg38,0.36,-0.24
EE87948,hematopoietic_specific_liquorice_hg38,-1.57,2.7
EE87948,skeletal_muscle_cluster1518_hg38,-0.01,1.31
EE87948,SAEC_hg38,0.97,0.13
EE88023,prostate_cluster2483_hg38,0.28,-0.18
EE88023,hepatocyte_all_hg38,-3.39,1.46
EE88023,colon_cluster507_hg38,0.08,-0.32
EE88023,A549_hg38,-0.34,0.84
EE88023,panc_epithel_cluster1974_hg38,-0.29,-1.29
EE88023,HPF_lung_fibroblast_cluster1737_hg38,0.14,-0.86
EE88023,melano_SOX_clusters1863_2205_hg38,0.02,1.01
EE88023,HeLa_cluster1777_hg38,0.36,0.9
EE88023,panc_adenoca_cluster1261_hg38,-0.32,0.2
EE88023,mammary_epithel_cluster2438_hg38,0.29,1.25
EE88023,hematopoietic_specific_liquorice_hg38,-0.16,0.04
EE88023,skeletal_muscle_cluster1518_hg38,1.26,2.43
EE88023,SAEC_hg38,-1.17,1.02
EE88034,prostate_cluster2483_hg38,-0.38,1.03
EE88034,hepatocyte_all_hg38,-0.01,-0.02
EE88034,colon_cluster507_hg38,1.38,0.2
EE88034,A549_hg38,1.43,0.21
EE88034,panc_epithel_cluster1974_hg38,1.66,1.36
EE88034,HPF_lung_fibroblast_cluster1737_hg38,0.27,0.87
EE88034,melano_SOX_clusters1863_2205_hg38,-0.79,-0.21
EE88034,HeLa_cluster1777_hg38,-1.19,-0.3
EE88034,panc_adenoca_cluster1261_hg38,-1.94,0.09
EE88034,mammary_epithel_cluster2438_hg38,-1.69,1.44
EE88034,hematopoietic_specific_liquorice_hg38,0.96,0.01
EE88034,skeletal_muscle_cluster1518_hg38,0.56,0.52
EE88034,SAEC_hg38,-2.32,-0.01
EE87795,prostate_cluster2483_hg38,0.07,-1.67
EE87795,hepatocyte_all_hg38,-1.19,0.47
EE87795,colon_cluster507_hg38,-1.07,0.28
EE87795,A549_hg38,-1.22,0.28
EE87795,panc_epithel_cluster1974_hg38,-2.57,-0.78
EE87795,HPF_lung_fibroblast_cluster1737_hg38,1.8,-0.89
EE87795,melano_SOX_clusters1863_2205_hg38,-0.96,-0.53
EE87795,HeLa_cluster1777_hg38,-0.96,-1.4
EE87795,panc_adenoca_cluster1261_hg38,0.62,0.86
EE87795,mammary_epithel_cluster2438_hg38,-1.13,0.39
EE87795,hematopoietic_specific_liquorice_hg38,1.17,-0.51
EE87795,skeletal_muscle_cluster1518_hg38,-0.79,-1.51
EE87795,SAEC_hg38,3.58,-2.21
EE88317,prostate_cluster2483_hg38,-0.37,1.39
EE88317,hepatocyte_all_hg38,1.04,-0.48
EE88317,colon_cluster507_hg38,0.06,0.57
EE88317,A549_hg38,-0.41,0.46
EE88317,panc_epithel_cluster1974_hg38,0.12,-1.11
EE88317,HPF_lung_fibroblast_cluster1737_hg38,1.75,0.19
EE88317,melano_SOX_clusters1863_2205_hg38,-0.72,1.63
EE88317,HeLa_cluster1777_hg38,-0.48,1.29
EE88317,panc_adenoca_cluster1261_hg38,-0.51,-1.16
EE88317,mammary_epithel_cluster2438_hg38,-0.32,1.1
EE88317,hematopoietic_specific_liquorice_hg38,1.5,0.51
EE88317,skeletal_muscle_cluster1518_hg38,1.25,0.3
EE88317,SAEC_hg38,-0.01,0.06
EE88220,prostate_cluster2483_hg38,0.64,-0.25
EE88220,hepatocyte_all_hg38,-0.95,0.09
EE88220,colon_cluster507_hg38,-0.61,1.21
EE88220,A549_hg38,-0.6,1.63
EE88220,panc_epithel_cluster1974_hg38,-1.1,0.73
EE88220,HPF_lung_fibroblast_cluster1737_hg38,-0.04,-0.17
EE88220,melano_SOX_clusters1863_2205_hg38,-1.32,-0.14
EE88220,HeLa_cluster1777_hg38,-0.69,0.69
EE88220,panc_adenoca_cluster1261_hg38,-0.01,-0.47
EE88220,mammary_epithel_cluster2438_hg38,-1.45,1.66
EE88220,hematopoietic_specific_liquorice_hg38,2.01,-0.99
EE88220,skeletal_muscle_cluster1518_hg38,0.69,-0.7
EE88220,SAEC_hg38,-2.39,2.68
EE88038,prostate_cluster2483_hg38,-0.16,-0.07
EE88038,hepatocyte_all_hg38,-0.41,1.28
EE88038,colon_cluster507_hg38,1.76,1.56
EE88038,A549_hg38,-0.32,1.51
EE88038,panc_epithel_cluster1974_hg38,0.52,0.92
EE88038,HPF_lung_fibroblast_cluster1737_hg38,-0.44,0.38
EE88038,melano_SOX_clusters1863_2205_hg38,1.09,2.01
EE88038,HeLa_cluster1777_hg38,0.15,0.89
EE88038,panc_adenoca_cluster1261_hg38,-1.55,0.24
EE88038,mammary_epithel_cluster2438_hg38,0.61,1.14
EE88038,hematopoietic_specific_liquorice_hg38,0.93,-0.09
EE88038,skeletal_muscle_cluster1518_hg38,0.04,1.37
EE88038,SAEC_hg38,-0.1,1.32
EE87973,prostate_cluster2483_hg38,2.08,-0.63
EE87973,hepatocyte_all_hg38,0.3,-0.05
EE87973,colon_cluster507_hg38,-0.58,-0.65
EE87973,A549_hg38,-0.9,0.44
EE87973,panc_epithel_cluster1974_hg38,0.9,1.37
EE87973,HPF_lung_fibroblast_cluster1737_hg38,0.37,0.29
EE87973,melano_SOX_clusters1863_2205_hg38,-0.09,1.48
EE87973,HeLa_cluster1777_hg38,-0.33,-0.82
EE87973,panc_adenoca_cluster1261_hg38,0.9,-1.04
EE87973,mammary_epithel_cluster2438_hg38,0.76,-1.64
EE87973,hematopoietic_specific_liquorice_hg38,-0.66,0.73
EE87973,skeletal_muscle_cluster1518_hg38,0.93,0.99
EE87973,SAEC_hg38,-2.09,-1.22
EE88191,prostate_cluster2483_hg38,-2.54,1.89
EE88191,hepatocyte_all_hg38,-1.5,2.06
EE88191,colon_cluster507_hg38,0.16,0.06
EE88191,A549_hg38,-0.95,2.48
EE88191,panc_epithel_cluster1974_hg38,-1.77,0.59
EE88191,HPF_lung_fibroblast_cluster1737_hg38,1.92,-0.87
EE88191,melano_SOX_clusters1863_2205_hg38,-0.3,1.03
EE88191,HeLa_cluster1777_hg38,0.95,-0.89
EE88191,panc_adenoca_cluster1261_hg38,-0.21,0.75
EE88191,mammary_epithel_cluster2438_hg38,-0.49,0.22
EE88191,hematopoietic_specific_liquorice_hg38,1.11,-0.61
EE88191,skeletal_muscle_cluster1518_hg38,1.6,0.42
EE88191,SAEC_hg38,-0.74,0.22
EE88324,prostate_cluster2483_hg38,-0.32,0.78
EE88324,hepatocyte_all_hg38,0.35,0.07
EE88324,colon_cluster507_hg38,-0.37,-0.94
EE88324,A549_hg38,-0.32,-0.63
EE88324,panc_epithel_cluster1974_hg38,-0.57,-1.87
EE88324,HPF_lung_fibroblast_cluster1737_hg38,1.84,-2.5
EE88324,melano_SOX_clusters1863_2205_hg38,1.07,-0.74
EE88324,HeLa_cluster1777_hg38,-0.03,-0.51
EE88324,panc_adenoca_cluster1261_hg38,-0.35,0.58
EE88324,mammary_epithel_cluster2438_hg38,1.2,-1.03
EE88324,hematopoietic_specific_liquorice_hg38,-0.4,1
EE88324,skeletal_muscle_cluster1518_hg38,1.16,-1.69
EE88324,SAEC_hg38,-1.47,0.96
EE88151,prostate_cluster2483_hg38,-0.3,-0.96
EE88151,hepatocyte_all_hg38,-0.04,-1.2
EE88151,colon_cluster507_hg38,-0.25,-0.25
EE88151,A549_hg38,-0.41,-1.09
EE88151,panc_epithel_cluster1974_hg38,-0.79,0.85
EE88151,HPF_lung_fibroblast_cluster1737_hg38,0.08,-0.25
EE88151,melano_SOX_clusters1863_2205_hg38,-1,-0.92
EE88151,HeLa_cluster1777_hg38,-0.82,0.07
EE88151,panc_adenoca_cluster1261_hg38,-1.69,1.38
EE88151,mammary_epithel_cluster2438_hg38,-0.87,-1.38
EE88151,hematopoietic_specific_liquorice_hg38,-1.36,0.9
EE88151,skeletal_muscle_cluster1518_hg38,-0.52,0.14
EE88151,SAEC_hg38,-0.26,-1.78
EE88236,prostate_cluster2483_hg38,0.86,0.93
EE88236,hepatocyte_all_hg38,0.23,-0.41
EE88236,colon_cluster507_hg38,1,-0.61
EE88236,A549_hg38,-0.06,-1.73
EE88236,panc_epithel_cluster1974_hg38,-0.04,-1.41
EE88236,HPF_lung_fibroblast_cluster1737_hg38,0.87,-1.69
EE88236,melano_SOX_clusters1863_2205_hg38,0.11,-1.56
EE88236,HeLa_cluster1777_hg38,2.3,-1.28
EE88236,panc_adenoca_cluster1261_hg38,1.46,0.01
EE88236,mammary_epithel_cluster2438_hg38,0.24,0.31
EE88236,hematopoietic_specific_liquorice_hg38,0.91,-1.08
EE88236,skeletal_muscle_cluster1518_hg38,3.13,-2.08
EE88236,SAEC_hg38,0.11,0.48
EE88041,prostate_cluster2483_hg38,-0.75,2.93
EE88041,hepatocyte_all_hg38,-1.8,3.75
EE88041,colon_cluster507_hg38,-1.83,2.3
EE88041,A549_hg38,0.13,2.31
EE88041,panc_epithel_cluster1974_hg38,-2.94,4.09
EE88041,HPF_lung_fibroblast_cluster1737_hg38,-0.54,2.59
EE88041,melano_SOX_clusters1863_2205_hg38,-0.53,2.26
EE88041,HeLa_cluster1777_hg38,-0.56,2.6
EE88041,panc_adenoca_cluster1261_hg38,-0.8,-0.01
EE88041,mammary_epithel_cluster2438_hg38,-0.57,2.24
EE88041,hematopoietic_specific_liquorice_hg38,-0.79,0.45
EE88041,skeletal_muscle_cluster1518_hg38,1.77,2.14
EE88041,SAEC_hg38,-1.88,-0.65
EE88306,prostate_cluster2483_hg38,0.61,-2.34
EE88306,hepatocyte_all_hg38,-3.63,-1.18
EE88306,colon_cluster507_hg38,-0.02,-4.9
EE88306,A549_hg38,-4.91,1.15
EE88306,panc_epithel_cluster1974_hg38,-2.83,0.92
EE88306,HPF_lung_fibroblast_cluster1737_hg38,-0.81,2.59
EE88306,melano_SOX_clusters1863_2205_hg38,1.03,-3.84
EE88306,HeLa_cluster1777_hg38,0.29,0.3
EE88306,panc_adenoca_cluster1261_hg38,2.95,-4.58
EE88306,mammary_epithel_cluster2438_hg38,-0.52,-1.81
EE88306,hematopoietic_specific_liquorice_hg38,2.12,-3.37
EE88306,skeletal_muscle_cluster1518_hg38,0.37,-6.24
EE88306,SAEC_hg38,1.87,-3.2
EE87842,prostate_cluster2483_hg38,-0.75,-0.12
EE87842,hepatocyte_all_hg38,0.02,-0.3
EE87842,colon_cluster507_hg38,-1.23,0.08
EE87842,A549_hg38,-0.09,0.27
EE87842,panc_epithel_cluster1974_hg38,0.07,0.2
EE87842,HPF_lung_fibroblast_cluster1737_hg38,0.95,-1.52
EE87842,melano_SOX_clusters1863_2205_hg38,0.22,-1.35
EE87842,HeLa_cluster1777_hg38,-0.89,-0.77
EE87842,panc_adenoca_cluster1261_hg38,0.67,1.22
EE87842,mammary_epithel_cluster2438_hg38,-1.69,0.78
EE87842,hematopoietic_specific_liquorice_hg38,0.45,-0.15
EE87842,skeletal_muscle_cluster1518_hg38,-0.09,0.14
EE87842,SAEC_hg38,-0.25,-0.43
EE88088,prostate_cluster2483_hg38,0.41,0.74
EE88088,hepatocyte_all_hg38,-1.91,-1.65
EE88088,colon_cluster507_hg38,0.42,-1.73
EE88088,A549_hg38,0.26,0.92
EE88088,panc_epithel_cluster1974_hg38,1.11,-0.16
EE88088,HPF_lung_fibroblast_cluster1737_hg38,0.06,1.16
EE88088,melano_SOX_clusters1863_2205_hg38,2.21,0.73
EE88088,HeLa_cluster1777_hg38,-0.12,-0.34
EE88088,panc_adenoca_cluster1261_hg38,1.04,-1.3
EE88088,mammary_epithel_cluster2438_hg38,1.01,-0.92
EE88088,hematopoietic_specific_liquorice_hg38,-1.79,1.03
EE88088,skeletal_muscle_cluster1518_hg38,-0.83,1.12
EE88088,SAEC_hg38,0.23,-0.06
EE87939,prostate_cluster2483_hg38,-0.84,0.46
EE87939,hepatocyte_all_hg38,0.65,-0.79
EE87939,colon_cluster507_hg38,0.44,-0.95
EE87939,A549_hg38,0.51,-0.67
EE87939,panc_epithel_cluster1974_hg38,0.29,0.81
EE87939,HPF_lung_fibroblast_cluster1737_hg38,0.91,-0.86
EE87939,melano_SOX_clusters1863_2205_hg38,2.05,-0.68
EE87939,HeLa_cluster1777_hg38,0.62,-0.03
EE87939,panc_adenoca_cluster1261_hg38,1.01,-1.07
EE87939,mammary_epithel_cluster2438_hg38,0.18,0.7
EE87939,hematopoietic_specific_liquorice_hg38,0,-0.58
EE87939,skeletal_muscle_cluster1518_hg38,-0.15,-0.93
EE87939,SAEC_hg38,-0.03,-0.25
EE87861,prostate_cluster2483_hg38,-0.47,0.34
EE87861,hepatocyte_all_hg38,0.75,0.61
EE87861,colon_cluster507_hg38,2.22,-1.47
EE87861,A549_hg38,0.85,-0.58
EE87861,panc_epithel_cluster1974_hg38,1.72,-2.91
EE87861,HPF_lung_fibroblast_cluster1737_hg38,1.17,-0.23
EE87861,melano_SOX_clusters1863_2205_hg38,-2.66,-0.22
EE87861,HeLa_cluster1777_hg38,1.11,-3.56
EE87861,panc_adenoca_cluster1261_hg38,-1.2,0.99
EE87861,mammary_epithel_cluster2438_hg38,-0.6,0.83
EE87861,hematopoietic_specific_liquorice_hg38,2.1,-6.83
EE87861,skeletal_muscle_cluster1518_hg38,-0.83,0.69
EE87861,SAEC_hg38,-0.33,-0.59
EE88001,prostate_cluster2483_hg38,-0.77,1.06
EE88001,hepatocyte_all_hg38,-1,0.49
EE88001,colon_cluster507_hg38,-1.42,0.42
EE88001,A549_hg38,-0.02,-0.71
EE88001,panc_epithel_cluster1974_hg38,-0.65,-0.4
EE88001,HPF_lung_fibroblast_cluster1737_hg38,0.37,-1.45
EE88001,melano_SOX_clusters1863_2205_hg38,-1.31,-2.01
EE88001,HeLa_cluster1777_hg38,0.31,0.64
EE88001,panc_adenoca_cluster1261_hg38,-0.48,-0.89
EE88001,mammary_epithel_cluster2438_hg38,2.35,-0.25
